MONTH,CUSTOMER_ID,SERVICE_ID,CONTRACTS,TOTAL_SAAS_REVENUE_USD
2023-09-01,33116,28,27,3969
2023-09-01,231436,28,9,675
2023-09-01,199056,28,13,1911
2023-07-01,233176,9,38,45537.3
2023-08-01,264356,28,4,588
2023-12-01,199720,5,58,43500
2023-08-01,148768,28,79,6873
2023-09-01,26424,28,22,1650
2023-10-01,19780,28,11,1617
2023-11-01,159092,28,20,2940
2023-08-01,37860,28,98,10332
2023-09-01,133088,28,23,1725
2023-07-01,197132,28,11,990
2023-10-01,15520,28,46,1380
2023-08-01,49456,28,3,225
2023-08-01,265020,28,6,630
2023-09-01,173712,28,24,2880
2023-08-01,19080,28,87,5481
2023-12-01,163920,28,52,6084
2023-12-01,22272,28,31,3255
2023-08-01,192840,28,8,1176
2023-11-01,188336,28,8,1176
2023-11-01,343780,28,8,1176
2023-08-01,172288,28,1,147
2023-07-01,266552,28,3,441
2023-09-01,240364,28,92,10819.2
2023-12-01,302704,28,18,2646
2023-09-01,327112,28,6,882
2023-11-01,198104,28,6,882
2023-09-01,198580,28,5,735
2023-08-01,208972,28,21,3087
2023-11-01,194188,28,7,525
2023-12-01,162304,28,12,1332
2023-08-01,293240,28,10,0
2023-07-01,164776,28,3,441
2023-07-01,247848,28,11,1617
2023-11-01,227032,28,32,2784
2023-11-01,228680,28,16,2352
2023-10-01,29408,9,3,5094
2023-11-01,268096,9,6,10782
2023-12-01,325804,9,1,1797
2023-11-01,22580,9,14,21000
2023-11-01,15984,28,94,7122
2023-12-01,212052,28,5,735
2023-07-01,133880,28,44,4620
2023-12-01,336820,5,5,4935
2023-08-01,19700,28,20,1500
2023-10-01,109608,28,166,4980
2023-09-01,24924,28,5,735
2023-08-01,249164,9,1,1797
2023-11-01,32412,9,1,1500
2023-12-01,18996,9,12,16355.5152
2023-07-01,143980,28,61,8967
2023-11-01,170760,28,5,735
2023-07-01,283396,28,3,351
2023-10-01,32320,9,3,5391
2023-07-01,260760,9,2,3594
2023-08-01,22324,9,12,18297
2023-09-01,20720,9,12,18594
2023-10-01,181812,9,4,7188
2023-10-01,145920,9,6,9000
2023-11-01,22244,28,11,1155
2023-12-01,184172,28,14,1050
2023-10-01,122684,28,11,1617
2023-09-01,18456,5,93,139500
2023-10-01,159500,28,52,7644
2023-12-01,261884,28,5,735
2023-10-01,340304,28,4,588
2023-08-01,201240,28,39,2925
2023-10-01,18280,9,13,18999
2023-09-01,259704,9,2,3054
2023-08-01,204020,28,20,2940
2023-09-01,14224,28,159,19215
2023-07-01,143624,28,3,315
2023-11-01,14740,28,16,420
2023-07-01,146212,28,28,4116
2023-08-01,51032,28,16,2352
2023-07-01,248656,28,1,147
2023-09-01,150028,28,45,6615
2023-09-01,236892,28,18,2646
2023-10-01,418668,28,3,441
2023-09-01,153072,28,11,1617
2023-08-01,214748,28,16,2352
2023-11-01,185780,9,2,3594
2023-11-01,291636,28,13,1911
2023-07-01,111764,9,1,1782.36
2023-11-01,337420,28,13,1521
2023-11-01,103524,5,10,31005.81
2023-08-01,136392,28,52,7176
2023-07-01,40952,28,57,2061
2023-09-01,206544,28,40,3000
2023-09-01,40952,28,57,2061
2023-08-01,99292,28,14,2058
2023-11-01,213588,28,6,882
2023-09-01,299684,28,5,735
2023-10-01,19880,28,12,1764
2023-10-01,15888,28,18,1890
2023-10-01,243136,28,8,1176
2023-08-01,152308,28,42,3150
2023-11-01,112220,28,4,588
2023-07-01,110980,28,6,702
2023-12-01,109704,28,21,1575
2023-08-01,243136,28,8,1176
2023-12-01,106756,28,37,1110
2023-11-01,206168,28,8,1176
2023-09-01,178820,28,46,1380
2023-12-01,41364,28,5,735
2023-09-01,18940,28,19,1995
2023-08-01,205868,28,6,702
2023-07-01,152316,28,9,1323
2023-11-01,161508,28,7,1029
2023-08-01,16880,28,10,750
2023-08-01,19940,28,30,2250
2023-12-01,14660,28,29,4263
2023-07-01,143032,28,37,5439
2023-09-01,204332,34,4,600
2023-07-01,296468,28,1,147
2023-08-01,154936,28,8,1176
2023-08-01,16500,28,20,1800
2023-09-01,19604,34,5,750
2023-12-01,122560,34,3,450
2023-09-01,125444,28,10,1020
2023-12-01,206800,34,1,150
2023-10-01,15076,28,16,480
2023-09-01,244620,5,1,1900.35
2023-07-01,167612,28,1,147
2023-08-01,242068,28,2,294
2023-08-01,252508,28,8,0
2023-08-01,244328,28,1,147
2023-11-01,125532,28,13,1911
2023-11-01,109524,28,15,1125
2023-10-01,98688,28,9,1323
2023-10-01,29920,28,53,3657
2023-10-01,156972,28,37,5439
2023-08-01,25500,28,22,3234
2023-12-01,131024,9,3,4500
2023-09-01,204428,9,4,4788
2023-11-01,18184,9,42,63000
2023-12-01,21356,9,2,3594
2023-12-01,226748,9,9,5400
2023-11-01,190628,9,4,7062
2023-10-01,309368,9,93,148916.97
2023-08-01,14864,9,14,21000
2023-11-01,131612,9,1,1797
2023-11-01,100812,9,1,1500
2023-09-01,194340,28,45,6615
2023-10-01,206800,28,1,90
2023-07-01,297660,28,13,1521
2023-10-01,152104,28,3,441
2023-08-01,243892,28,6,720
2023-09-01,157780,28,2,294
2023-09-01,172380,28,21,3087
2023-07-01,134812,28,33,4851
2023-12-01,25296,28,9,270
2023-09-01,124656,28,34,0
2023-12-01,97456,28,59,6018
2023-08-01,160512,28,8,1176
2023-09-01,28748,28,2,294
2023-10-01,105908,9,4,7188
2023-10-01,249860,9,42,50400
2023-11-01,120908,9,10,17079
2023-10-01,23168,9,2,2874
2023-09-01,199340,9,4,4200
2023-09-01,165552,9,14,25158
2023-08-01,217100,9,44,50325
2023-12-01,15064,9,5,6000
2023-10-01,176164,9,1,1797
2023-10-01,116168,9,14,21000
2023-09-01,131852,9,6,9000
2023-08-01,201844,9,1,1797.99
2023-11-01,15620,9,18,26358
2023-10-01,167312,9,23,34797
2023-10-01,122556,9,1,1797
2023-11-01,51840,9,2,3297
2023-08-01,155128,9,18,32346.99
2023-08-01,18456,9,18,23760
2023-10-01,417456,9,2,2515.8
2023-09-01,251416,9,22,39534
2023-08-01,24248,9,23,29175
2023-10-01,233488,9,3,5391
2023-10-01,26368,9,1,1500
2023-10-01,265472,9,4,7188
2023-08-01,171016,9,20,28800
2023-09-01,136436,9,4,6594
2023-11-01,211360,9,5,8175
2023-11-01,127484,9,3,3825
2023-11-01,15720,28,11,1365
2023-10-01,337720,28,76,11172
2023-12-01,37032,28,41,6027
2023-11-01,130376,28,12,900
2023-09-01,251392,28,5,735
2023-09-01,14652,28,20,540
2023-08-01,51044,28,22,3234
2023-07-01,180092,28,2,294
2023-08-01,329400,34,5,834.99
2023-10-01,120720,28,29,4263
2023-11-01,332216,5,1,1065
2023-09-01,319368,28,6,882
2023-09-01,192892,9,1,1797.99
2023-10-01,275112,9,1,1797
2023-08-01,213084,9,1,1797
2023-10-01,145580,9,6,9297
2023-09-01,210300,28,107,8025
2023-11-01,159212,9,10,17970
2023-12-01,152316,28,15,2205
2023-11-01,436860,28,2,294
2023-07-01,195768,28,19,2793
2023-07-01,257852,28,24,3528
2023-07-01,25648,28,5,735
2023-09-01,17028,28,25,3423
2023-07-01,134992,28,22,1260
2023-11-01,186624,28,36,2700
2023-12-01,133340,5,31,30225
2023-09-01,138308,28,14,1722
2023-12-01,229228,5,12,39734.79
2023-10-01,231860,9,1,1617
2023-09-01,147392,9,2,3297
2023-09-01,152104,9,14,19950
2023-12-01,18444,9,9,11397
2023-09-01,122596,9,7,8646.99
2023-11-01,19444,9,14,23970
2023-10-01,225372,9,17,29157
2023-11-01,105272,9,2,3594
2023-10-01,230340,9,20,21540
2023-11-01,257988,9,4,8100
2023-11-01,342788,9,2,3594
2023-07-01,207580,9,2,2674.29
2023-11-01,240424,9,6,10782
2023-10-01,293440,9,3,5391
2023-12-01,18504,9,13,11700
2023-07-01,109884,9,13,23665.11
2023-11-01,304064,9,6,9000
2023-08-01,109884,9,14,25008
2023-12-01,187284,9,5,8985
2023-08-01,245148,9,3,5391
2023-11-01,278492,9,10,17970
2023-12-01,113516,9,3,4500
2023-10-01,15688,9,4,6000
2023-07-01,152248,9,3,5003.19
2023-12-01,24764,9,10,15000
2023-07-01,282368,9,1,1796.94
2023-11-01,307864,9,6,5040
2023-12-01,286612,9,3,4320
2023-12-01,125816,9,3,4500
2023-07-01,171016,9,20,28760.31
2023-08-01,170660,9,4,7188
2023-10-01,108208,9,12,23361
2023-10-01,16428,9,3,4500
2023-09-01,15688,9,7,10500
2023-09-01,197332,28,1,147
2023-11-01,14540,28,13,975
2023-11-01,247980,28,9,1323
2023-09-01,123236,28,105,15435
2023-11-01,120956,28,36,2700
2023-08-01,163364,28,6,0
2023-11-01,57140,28,16,1200
2023-10-01,21936,28,10,300
2023-10-01,119776,28,10,1470
2023-11-01,25804,28,5,735
2023-08-01,219680,28,49,4410
2023-12-01,328612,28,3,441
2023-10-01,73052,28,26,3042
2023-12-01,157228,28,74,8790
2023-11-01,109236,34,1,150
2023-09-01,199160,28,34,4998
2023-07-01,123680,28,3,225
2023-08-01,256964,28,66,4950
2023-11-01,206120,5,4,5988
2023-10-01,174864,28,31,2325
2023-10-01,228432,28,7,735
2023-12-01,152816,28,7,1029
2023-09-01,154504,28,57,8379
2023-08-01,103584,28,41,4305
2023-09-01,160272,28,37,3219
2023-09-01,149312,34,2,300
2023-08-01,131164,28,20,2340
2023-12-01,480532,28,6,540
2023-11-01,256128,28,15,2205
2023-11-01,217100,9,66,73425
2023-07-01,19964,9,22,33300.21
2023-12-01,273032,9,6,9000
2023-12-01,430140,9,1,1347.75
2023-12-01,286580,9,2,3594
2023-10-01,21220,9,13,18999
2023-08-01,126204,9,13,20127.39
2023-12-01,258568,9,4,7188
2023-11-01,132180,9,16,24594
2023-11-01,267092,9,1,1797
2023-11-01,18652,9,33,42525
2023-08-01,219756,9,3,5034
2023-08-01,261092,9,1,1797
2023-09-01,150964,28,60,8820
2023-12-01,275112,9,1,1797
2023-08-01,104112,28,18,2106
2023-12-01,135544,28,28,2940
2023-10-01,232788,9,6,10782
2023-09-01,213604,9,5,8985
2023-08-01,164888,9,3,5391
2023-12-01,240424,9,6,10782
2023-07-01,16004,9,5,6721.41
2023-09-01,18652,9,34,43800
2023-08-01,151452,9,5,8985
2023-08-01,206252,9,9,13500
2023-10-01,142900,9,5,7500
2023-07-01,195512,9,17,20348.16
2023-10-01,195588,9,7,12579
2023-07-01,203160,9,2,3585.15
2023-11-01,348156,9,5,8985
2023-10-01,131704,9,18,27000
2023-12-01,176508,9,2,3594
2023-12-01,302580,9,2,3594
2023-11-01,251416,9,35,62895
2023-08-01,185804,9,34,31350
2023-12-01,422560,9,9,8100
2023-09-01,25368,9,15,22311
2023-08-01,136040,9,10,15297
2023-12-01,25648,9,20,28875.015
2023-10-01,232092,9,1,1797
2023-12-01,138448,9,7,10500
2023-10-01,144132,9,11,13200
2023-08-01,18376,9,30,41741.6475
2023-11-01,20492,9,8,14376
2023-08-01,203136,28,7,813
2023-09-01,162216,5,2,2400
2023-12-01,25436,28,7,1029
2023-12-01,293212,28,4,588
2023-10-01,179352,28,52,6084
2023-09-01,147664,28,14,1638
2023-12-01,14672,28,32,4704
2023-11-01,284976,28,2,294
2023-12-01,177360,28,2,294
2023-12-01,198796,28,6,882
2023-12-01,21936,28,10,300
2023-08-01,210176,28,19,2793
2023-07-01,266532,28,8,960
2023-12-01,150896,28,28,4116
2023-09-01,337520,28,1,147
2023-12-01,299556,28,17,2499
2023-08-01,186284,28,10,1470
2023-10-01,15672,28,1,75
2023-11-01,107208,28,8,1176
2023-11-01,222636,28,6,882
2023-12-01,165724,28,5,735
2023-11-01,17216,28,11,1155
2023-11-01,180520,28,15,2205
2023-09-01,122288,34,1,150
2023-11-01,437484,28,13,1521
2023-12-01,14308,5,31,19500
2023-10-01,338564,28,20,2940
2023-09-01,26840,28,21,2457
2023-12-01,177904,28,23,3381
2023-12-01,240496,28,3,441
2023-11-01,172300,28,41,4920
2023-10-01,16056,28,19,1506
2023-10-01,266084,28,12,1764
2023-08-01,135520,28,17,1275
2023-09-01,30424,5,58,22620
2023-08-01,135960,28,57,8379
2023-08-01,99476,28,1,147
2023-09-01,18284,28,9,1323
2023-11-01,147884,28,62,7254
2023-12-01,145716,28,15,2205
2023-08-01,128588,28,3,441
2023-11-01,150268,28,27,3969
2023-09-01,249400,28,3,441
2023-09-01,24408,28,1,147
2023-08-01,25612,28,5,735
2023-08-01,250636,28,11,1617
2023-09-01,113916,28,15,1575
2023-10-01,181820,28,19,2793
2023-09-01,25440,28,5,30
2023-08-01,228784,28,71,0
2023-11-01,124712,28,9,675
2023-10-01,147756,28,4,588
2023-08-01,149312,28,4,588
2023-12-01,283852,28,4,588
2023-07-01,23372,28,24,0
2023-09-01,16184,28,31,3627
2023-08-01,48356,28,58,8526
2023-11-01,112084,28,5,735
2023-09-01,19060,9,2,3297
2023-10-01,20384,9,9,13500
2023-11-01,28252,9,9,13500
2023-09-01,225988,9,7,12579
2023-12-01,20376,28,11,1617
2023-11-01,138760,34,3,460.02
2023-07-01,122288,34,1,150
2023-12-01,14376,28,22,2310
2023-09-01,112300,34,2,300
2023-12-01,275372,28,25,0
2023-07-01,25804,28,6,882
2023-08-01,28252,28,1,147
2023-09-01,93376,28,11,825
2023-08-01,337328,28,25,3000
2023-12-01,257852,28,28,4116
2023-10-01,133008,28,3,441
2023-11-01,180176,28,28,1428
2023-12-01,123788,28,45,2985
2023-12-01,15012,28,175,13125
2023-08-01,26648,28,18,2646
2023-08-01,332796,28,2,294
2023-11-01,155304,28,15,450
2023-09-01,154120,34,3,450
2023-12-01,188360,28,7,1029
2023-11-01,287188,28,19,915
2023-12-01,414588,28,25,3000
2023-11-01,45668,28,6,882
2023-10-01,15832,28,112,294
2023-12-01,256068,5,17,30040.41
2023-08-01,156696,28,23,3381
2023-08-01,14464,28,47,6909
2023-09-01,215476,28,11,1617
2023-09-01,58844,28,11,1617
2023-10-01,211272,28,94,7050
2023-08-01,173144,28,54,4860
2023-12-01,127988,34,6,924.18
2023-07-01,193984,28,13,1911
2023-07-01,158188,28,15,1125
2023-10-01,17764,28,3,441
2023-12-01,282884,28,15,1260
2023-09-01,155204,28,11,1155
2023-09-01,299400,28,10,1470
2023-08-01,241988,28,3,441
2023-11-01,274812,28,62,5580
2023-07-01,99676,28,203,15225
2023-12-01,132640,28,20,2940
2023-08-01,190460,28,1,147
2023-10-01,20596,28,37,2775
2023-11-01,226412,28,4,588
2023-11-01,302988,28,4,588
2023-09-01,290652,28,15,2205
2023-12-01,133584,28,8,1176
2023-11-01,147096,28,9,1323
2023-09-01,24712,28,7,735
2023-12-01,153056,28,17,2499
2023-07-01,197320,28,4,0
2023-11-01,20440,28,11,1155
2023-09-01,151448,28,4,120
2023-07-01,190860,28,25,1407
2023-08-01,196216,28,17,2499
2023-12-01,299056,28,64,9408
2023-08-01,14884,28,4,420
2023-08-01,19784,28,7,945
2023-09-01,408564,28,1,147
2023-09-01,196136,28,17,2499
2023-09-01,23960,9,2,3594
2023-10-01,17376,9,3,4797
2023-12-01,229728,9,8,14376
2023-07-01,170256,9,4,7225.62
2023-12-01,154992,9,28,42000
2023-08-01,157648,9,6,7200
2023-12-01,92980,9,3,4500
2023-10-01,179904,9,10,14757
2023-08-01,20476,9,14,25158
2023-08-01,187980,9,3,4491
2023-07-01,49612,9,5,7519.32
2023-09-01,36952,9,11,16500
2023-09-01,224960,9,2,3000
2023-07-01,308684,9,1,1400.37
2023-08-01,37444,28,30,2250
2023-12-01,300324,9,1,1500
2023-11-01,60252,9,3,4797
2023-10-01,20540,9,17,17850
2023-10-01,255268,5,6,5850
2023-08-01,240084,28,20,2940
2023-11-01,111564,28,42,1260
2023-08-01,24860,28,2,294
2023-08-01,51336,28,9,675
2023-12-01,127576,28,11,1617
2023-10-01,38756,28,10,1470
2023-08-01,132952,28,3,441
2023-12-01,23180,28,7,735
2023-12-01,186140,5,2,2100
2023-08-01,205660,28,8,1176
2023-10-01,14556,28,6,630
2023-10-01,248652,28,16,0
2023-11-01,433332,28,9,1323
2023-09-01,173848,28,73,8760
2023-08-01,155664,28,7,1029
2023-08-01,259568,28,7,1029
2023-12-01,42784,28,16,480
2023-12-01,131436,28,2,294
2023-10-01,24972,28,4,300
2023-07-01,250480,28,13,0
2023-10-01,335800,28,8,1176
2023-12-01,82552,28,8,1176
2023-11-01,20240,28,36,5292
2023-08-01,82424,28,24,2415
2023-11-01,278032,28,60,8820
2023-12-01,19444,28,2,150
2023-08-01,21824,28,3,441
2023-08-01,221700,9,30,42720
2023-11-01,337348,9,11,15840
2023-12-01,134132,9,2,3297
2023-08-01,200700,9,40,49200
2023-07-01,282756,9,1,1814.49
2023-07-01,17056,9,4,5998.41
2023-10-01,335848,9,1,1797
2023-08-01,199824,9,7,10080
2023-09-01,171408,9,4,3600
2023-11-01,192224,9,10,10770
2023-08-01,171748,9,10,17970
2023-07-01,140028,9,41,72206.13
2023-10-01,147192,9,4,6297
2023-11-01,203308,9,9,14175
2023-09-01,17056,9,4,6000
2023-10-01,106448,9,32,28800
2023-07-01,338708,9,3,4447.86
2023-12-01,14404,9,2,3000
2023-09-01,255744,9,14,25158
2023-12-01,128684,9,1,1500
2023-09-01,213956,9,9,13293
2023-10-01,18648,9,7,10797.99
2023-08-01,205092,9,2,3594
2023-09-01,191588,9,10,14247
2023-11-01,103764,9,5,8391
2023-12-01,16908,9,30,36000
2023-10-01,204740,9,9,16173
2023-12-01,183996,9,9,13980
2023-08-01,243004,9,9,11700
2023-08-01,248888,9,2,3594
2023-09-01,154992,9,25,37500
2023-10-01,218768,9,3,4320
2023-10-01,73844,9,3,4797
2023-11-01,191320,9,1,1797
2023-08-01,137868,9,24,36000
2023-10-01,176860,9,1,1797
2023-07-01,18984,9,2,2986.05
2023-11-01,279892,9,2,3594
2023-07-01,131956,9,16,19332.6
2023-12-01,127428,9,7,10200
2023-12-01,161196,9,2,3594
2023-12-01,18184,9,41,61500
2023-11-01,215428,9,1,1797
2023-10-01,247036,9,1,1440
2023-12-01,18936,9,21,31500
2023-10-01,25500,9,3,5391
2023-07-01,114216,9,7,10473.18
2023-08-01,160652,9,2,3594
2023-11-01,99488,9,7,10500
2023-12-01,97768,9,1,1500
2023-07-01,41824,9,1,1500
2023-08-01,226964,9,16,17502.99
2023-10-01,50812,9,24,37022.01
2023-11-01,294660,9,1,1797
2023-07-01,22300,9,3,4087.74
2023-09-01,178140,28,2,294
2023-12-01,23348,28,9,675
2023-11-01,204736,28,4,588
2023-07-01,147096,28,9,1323
2023-11-01,303404,28,3,225
2023-08-01,26728,28,10,1050
2023-10-01,16284,9,4,4383.48
2023-08-01,184172,28,17,1275
2023-08-01,136612,28,1,0
2023-09-01,114920,28,27,2025
2023-08-01,20060,28,13,1764
2023-10-01,166380,28,7,630
2023-09-01,163840,28,7,1029
2023-09-01,264484,28,14,1470
2023-09-01,291772,28,1,0
2023-09-01,176056,28,11,1617
2023-11-01,114348,28,6,630
2023-09-01,23372,28,27,0
2023-07-01,303500,34,1,120
2023-12-01,28468,28,12,1764
2023-12-01,342848,28,4,588
2023-12-01,156684,28,18,2646
2023-11-01,152900,28,7,1029
2023-12-01,227220,28,2,294
2023-09-01,236532,28,2,294
2023-08-01,334412,28,38,4788
2023-12-01,20160,28,12,1764
2023-10-01,158364,28,1,147
2023-07-01,14796,28,99,10395
2023-12-01,219768,28,1,147
2023-09-01,210344,5,2,1950
2023-11-01,264956,28,1,0
2023-10-01,131164,28,23,2691
2023-10-01,23152,28,2,294
2023-12-01,167484,28,1,147
2023-11-01,258788,28,8,1176
2023-08-01,138352,28,28,2100
2023-09-01,112652,28,31,4557
2023-09-01,138352,28,31,2325
2023-07-01,204216,5,14,14700
2023-09-01,221224,9,3,4320
2023-08-01,22208,9,11,16647
2023-10-01,132264,9,2,3594
2023-09-01,21204,9,5,6900
2023-08-01,36952,9,10,15000
2023-07-01,247096,9,7,12489.9
2023-12-01,119508,9,5,7500
2023-12-01,225016,9,3,4794.99
2023-12-01,206700,9,1,1797
2023-09-01,184788,9,7,8400
2023-11-01,99320,28,3,441
2023-07-01,112884,28,24,3528
2023-08-01,121452,28,18,2646
2023-08-01,266812,28,2,294
2023-09-01,25360,28,21,3087
2023-11-01,426804,28,47,6909
2023-12-01,19248,28,14,2058
2023-09-01,136612,5,1,975
2023-09-01,319260,28,7,1029
2023-11-01,150056,9,17,20400
2023-11-01,282820,28,1,147
2023-07-01,17156,34,8,1200
2023-08-01,131496,28,13,1365
2023-07-01,131496,28,13,1365
2023-07-01,19644,28,24,3528
2023-12-01,156716,28,4,588
2023-11-01,184076,28,3,441
2023-11-01,178312,28,10,1470
2023-09-01,18844,28,20,2340
2023-11-01,258432,28,12,0
2023-10-01,110676,28,2,294
2023-12-01,16940,28,82,12054
2023-12-01,275472,28,10,1410
2023-08-01,281456,28,2,294
2023-09-01,152716,28,3,441
2023-12-01,422828,28,4,300
2023-10-01,105392,28,1,105
2023-08-01,162928,28,1,75
2023-09-01,164604,28,6,882
2023-07-01,265020,28,8,840
2023-11-01,170232,28,3,441
2023-11-01,16192,28,8,840
2023-12-01,135808,28,3,90
2023-12-01,480460,34,1,120
2023-11-01,202748,28,6,630
2023-08-01,156240,28,7,1029
2023-11-01,163072,28,6,882
2023-11-01,282196,28,17,0
2023-08-01,277160,28,10,0
2023-12-01,180240,28,10,360
2023-08-01,137176,28,15,2205
2023-11-01,146348,28,16,1872
2023-09-01,124724,28,4,588
2023-07-01,217840,28,7,1029
2023-12-01,129212,28,14,1470
2023-07-01,131164,28,20,2340
2023-07-01,19924,28,8,840
2023-12-01,100492,28,1,147
2023-09-01,208972,28,22,3234
2023-10-01,197300,28,1,75
2023-11-01,255884,28,6,882
2023-12-01,331936,28,4,470.4
2023-11-01,183968,9,1,1440
2023-10-01,221372,9,8,12000
2023-09-01,18464,9,12,18000
2023-09-01,128452,9,5,7500
2023-10-01,229460,9,4,4500
2023-10-01,99652,9,1,1500
2023-09-01,22640,9,7,9338.82
2023-08-01,24556,9,6,10855.59
2023-10-01,217476,9,3,5391
2023-09-01,16392,9,5,8688
2023-12-01,50844,9,4,4200
2023-10-01,195044,9,6,4500
2023-10-01,264504,9,3,4725
2023-07-01,145840,9,1,1797
2023-08-01,312476,9,1,1797
2023-09-01,106552,9,8,14376
2023-08-01,303860,9,2,3180
2023-11-01,214460,9,3,4416
2023-07-01,214460,9,2,2930.4
2023-07-01,146428,9,4,6267.09
2023-09-01,128768,9,1,1797
2023-11-01,16024,9,12,15084
2023-10-01,413968,28,5,735
2023-07-01,197740,9,6,11083.62
2023-12-01,133856,9,5,7500
2023-12-01,112020,9,1,1500
2023-08-01,15688,9,11,16514.7
2023-10-01,323792,28,1,147
2023-09-01,135780,28,3,441
2023-10-01,18364,28,38,5586
2023-07-01,16104,28,31,15.3
2023-08-01,19952,9,26,27402
2023-07-01,137772,28,9,675
2023-08-01,133800,9,11,16500
2023-11-01,18560,28,61,6405
2023-11-01,319356,34,1,150
2023-10-01,136256,9,4,6000
2023-09-01,104244,9,1,1050
2023-08-01,21124,9,1,1500
2023-07-01,17964,28,21,3087
2023-12-01,294104,28,3,315
2023-10-01,114924,28,47,4935
2023-07-01,335148,28,1,75
2023-10-01,295476,28,6,702
2023-10-01,114608,28,38,4368
2023-11-01,138152,28,8,840
2023-08-01,303292,28,5,735
2023-09-01,21340,28,8,840
2023-11-01,22388,34,6,870
2023-09-01,184060,28,21,3087
2023-09-01,105040,28,21,3087
2023-11-01,334408,28,14,2058
2023-10-01,173036,28,9,1323
2023-12-01,16248,28,11,1617
2023-10-01,182664,28,23,3381
2023-08-01,197320,28,4,0
2023-12-01,343388,28,2,294
2023-10-01,129212,28,14,1470
2023-07-01,17176,28,3,441
2023-07-01,256760,28,5,735
2023-09-01,334408,28,14,2058
2023-08-01,299056,28,52,7644
2023-08-01,312836,28,26,0
2023-12-01,14700,28,29,2175
2023-11-01,422820,28,20,2940
2023-12-01,442080,28,4,588
2023-10-01,215032,9,6,10782
2023-09-01,303180,9,1,1797
2023-12-01,152008,9,15,18000
2023-07-01,22208,9,11,16759.23
2023-12-01,19248,9,23,34797
2023-10-01,16908,9,30,36000
2023-07-01,186088,9,3,5400.63
2023-08-01,165996,9,9,16173
2023-07-01,202144,9,14,25098.15
2023-09-01,166388,9,11,14982
2023-08-01,224900,9,1,1797
2023-08-01,103524,9,19,29094
2023-12-01,112884,28,20,2940
2023-11-01,299992,28,12,1080
2023-09-01,273608,28,13,1911
2023-12-01,415276,5,3,7575
2023-10-01,227484,28,9,783
2023-11-01,105344,28,3,306
2023-11-01,103640,9,44,52005
2023-07-01,169772,9,11,17908.89
2023-08-01,102152,9,3,4500
2023-09-01,160316,9,9,10800
2023-08-01,143312,9,9,16173
2023-09-01,22920,28,27,810
2023-11-01,245268,28,8,1176
2023-12-01,171744,9,2,3594
2023-12-01,114324,28,7,525
2023-08-01,225492,28,5,735
2023-07-01,18148,28,1,147
2023-11-01,178684,28,13,1911
2023-07-01,19332,28,48,5418
2023-07-01,52080,28,4,300
2023-11-01,276504,9,1,1440
2023-07-01,19160,9,10,11738.67
2023-08-01,19408,9,4,6297
2023-11-01,304188,9,4,5868
2023-09-01,174536,9,1,1500
2023-11-01,169120,5,82,85854
2023-09-01,180176,28,28,1428
2023-09-01,155204,9,5,7500
2023-11-01,332344,28,16,2352
2023-11-01,19448,9,20,30000
2023-07-01,176592,28,18,1350
2023-10-01,319312,28,3,441
2023-08-01,274648,28,20,2940
2023-12-01,243136,28,8,1176
2023-11-01,27584,34,28,4200
2023-07-01,19480,28,7,1029
2023-08-01,14268,28,20,2940
2023-10-01,249848,28,14,0
2023-08-01,217904,28,8,936
2023-11-01,144412,28,2,294
2023-07-01,41512,28,26,3822
2023-09-01,207372,28,18,1350
2023-09-01,150624,28,15,2205
2023-09-01,14388,28,70,10290
2023-08-01,206092,28,9,1053
2023-10-01,126580,28,15,2205
2023-10-01,335032,28,4,588
2023-07-01,153800,28,1,147
2023-09-01,200712,28,17,2499
2023-11-01,275252,28,1,147
2023-08-01,19640,28,10,1470
2023-09-01,150920,28,7,1029
2023-08-01,22388,34,3,450
2023-12-01,26480,28,40,4800
2023-07-01,18480,28,38,3420
2023-10-01,165520,28,12,1764
2023-10-01,255444,28,3,441
